"T28886443","Standard profile user - Validate global navigation menu","Prateek Madival","C2478610","https://github.com/wbd-streaming/gqa-automation/actions/runs/4880158027","","","","","[Roku] 5/2 GD CUJs","R106504","P0","GQA-2600, GQA-1876","Approved P0","Roku Ultra","R106676","Global Navigation","1","","Automated Passed","Prateek Madival","5/4/2023 7:07 AM","Regression",""
"T28886444","Kids profile user - Validate global navigation menu","Prateek Madival","C2478611","https://github.com/wbd-streaming/gqa-automation/actions/runs/4880158027","","","","","[Roku] 5/2 GD CUJs","R106504","P0","GQA-2600, GQA-1876","Approved P0","Roku Ultra","R106676","Global Navigation","1","","Automated Passed","Prateek Madival","5/4/2023 7:07 AM","Regression",""
"T28886448","Remove shows from My Stuff > My List tab using asset tiles","Prateek Madival","C2478621","https://github.com/wbd-streaming/gqa-automation/actions/runs/4880158027","","","","","[Roku] 5/2 GD CUJs","R106504","P0","GQA-2755, GQA-2760","Approved P0","Roku Ultra","R106676","My Stuff","1","","Automated Passed","Prateek Madival","5/4/2023 7:08 AM","Regression",""
"T28886447","Authenticated new user-Verify My list functionality","Mohamed Khaliq","C2478616","","","","","","[Roku] 5/2 GD CUJs","R106504","P0","GQA-2760","Approved P0","Roku Ultra","R106676","My Stuff","1","","Passed","Mohamed Khaliq","5/4/2023 5:05 AM","Regression","1.0.0.38"
"T28886459","Validate Continue watching rail update behavior on Homepage","Mohamed Khaliq","C2607139","","","","","","[Roku] 5/2 GD CUJs","R106504","P0","GQA-2823","Approved P0","Roku Ultra","R106676","Continue Watching","1","","Passed","Mohamed Khaliq","5/4/2023 5:08 AM","Regression","1.0.0.38"
"T28886441","Validate SIGN IN with multi user profile","Prateek Madival","C2478602","https://github.com/wbd-streaming/gqa-automation/actions/runs/4880158027","","","","","[Roku] 5/2 GD CUJs","R106504","P0","GQA-2054","Approved P0","Roku Ultra","R106676","Onboarding, Registration and Sign in","1","","Automated Passed","Prateek Madival","5/4/2023 7:07 AM","Regression",""
"T28886454","Verify Signout from setting page","Prateek Madival","C2483786","","","","","","[Roku] 5/2 GD CUJs","R106504","P0","GQA-2686, GQA-2744","Approved P0","Roku Ultra","R106676","Onboarding, Registration and Sign in","1","","Automated Passed","Prateek Madival","5/4/2023 7:09 AM","Regression",""
"T28886442","Validate Lapsed/Inactive Subscription screen when user is signed in with lapsed user account","Prateek Madival","C2478606","https://github.com/wbd-streaming/gqa-automation/actions/runs/4880158027","","","","","[Roku] 5/2 GD CUJs","R106504","P0","GQA-2046, GQA-2313","Approved P0","Roku Ultra","R106676","Onboarding, Registration and Sign in","1","","Automated Passed","Prateek Madival","5/4/2023 7:07 AM","Regression",""
"T28886458","MVPD Sign In (3rd Party Credentials)] Lapsed MVPD User Chooses to Connect to a new MVPD Provider With a New BEAM Account","Stephanie Kart","C2606569","","GCX-24345","","","","[Roku] 5/2 GD CUJs","R106504","P0","GQA-2030","Approved P0","Roku Ultra","R106676","MVPD","1","","Failed","Stephanie Kart","5/4/2023 11:02 AM","Regression",""
"T28886464","TV Code MVPD Sign In - Lapsed User Chooses to Renew via IAP Flow","","C2611133","There is no Mock partner or person with credentials to revoke partner access in PRD.
The only env this can be tested is INT","","","","","[Roku] 5/2 GD CUJs","R106504","P0","GQA-2177, GQA-2317","Approved P0","Roku Ultra","R106676","MVPD","1","","Blocked","Stephanie Kart","5/4/2023 11:03 AM","Regression",""
"T28886463","MVPD Sign In (3rd Party Credentials) Lapsed MVPD User Chooses To Renew Subscription via DTC Flow","","C2611107","There is no Mock partner or person with credentials to revoke partner access in PRD.
The only env this can be tested is INT","","","","","[Roku] 5/2 GD CUJs","R106504","P0","GQA-2035, GQA-2208","Approved P0","Roku Ultra","R106676","MVPD","1","","Blocked","Stephanie Kart","5/4/2023 11:03 AM","Regression",""
"T28886470","Validate IAP Happy Path Purchase","","C2621492","","","","","","[Roku] 5/2 GD CUJs","R106504","P0","GQA-2266, GQA-2177, GQA-2091, GQA-2076, GQA-2077, GQA-2078, GQA-2725, GQA-2189","Approved P0","Roku Ultra","R106676","Subscribe via IAP","2","","Passed","Stephanie Kart","5/4/2023 11:03 AM","Regression",""
"T28886455","Change Plan - Upgrade Plan","","C2489270","","GCX-24677","","","","[Roku] 5/2 GD CUJs","R106504","P0","GQA-2295","Approved P0","Roku Ultra","R106676","Change Plan for IAP","2","","Failed","Stephanie Kart","5/4/2023 11:04 AM","Regression",""
"T28886456","Change Plan - Downgrade Plan","","C2489271","","GCX-24677","","","","[Roku] 5/2 GD CUJs","R106504","P0","GQA-2295","Approved P0","Roku Ultra","R106676","Change Plan for IAP","2","","Failed","Stephanie Kart","5/4/2023 11:04 AM","Regression",""
"T28886468","Automatic Restore Purchase","","C2617194","","","","","","[Roku] 5/2 GD CUJs","R106504","P0","GQA-2280","Approved P0","Roku Ultra","R106676","Restore Purchase","2","","Passed","Stephanie Kart","5/4/2023 11:04 AM","Regression",""
"T28886471","Authenticated User:  Validating movie detail page via Movie tiles","pranali_nikam","C2621715","","","","","","[Roku] 5/2 GD CUJs","R106504","P0","GQA-2799, GQA-2684, GQA-2786","Approved P0","Roku Ultra","R106676","Movie Detail Page","1","","Passed","pranali_nikam","5/4/2023 5:34 AM","Regression","1.0.0.38"
"T28886451","Authenticated User - Verify Age Rating & Content Descriptors","Prateek Madival","C2480314","https://github.com/wbd-streaming/gqa-automation/actions/runs/4880158027","","","","","[Roku] 5/2 GD CUJs","R106504","P0","GQA-2254","Approved P0","Roku Ultra","R106676","Age Rating & Content Descriptors","1","","Automated Passed","Prateek Madival","5/4/2023 7:13 AM","Regression",""
"T28886466","Authenticated User can play <AssetType> content","Prateek Madival","C2614787","","","","","","[Roku] 5/2 GD CUJs","R106504","P0","GQA-2027, GQA-2131","Approved P0","Roku Ultra","R106676","Core playback","1","","Automated Passed","Prateek Madival","5/4/2023 7:10 AM","Regression",""
"T28886452","Authenticated User - Verify Ad Pods & Ad Counter","Snehi Maniktala","C2481415","","","","","","[Roku] 5/2 GD CUJs","R106504","P0","GQA-2547, GQA-2624","Approved P0","Roku Ultra","R106676","Ads Playback","1","","Passed","Snehi Maniktala","5/4/2023 4:38 AM","Regression",""
"T28886453","Authenticated User - Validate Hidden Progress Bar, Pause/resume, Scrub Backward and Forward during Ad Playback","Prateek Madival","C2481417","https://github.com/wbd-streaming/gqa-automation/actions/runs/4880158027","","","","","[Roku] 5/2 GD CUJs","R106504","P0","GQA-2622","Approved P0","Roku Ultra","R106676","Ads Playback","1","","Automated Passed","Prateek Madival","5/4/2023 7:14 AM","Regression",""
"T28886475","Adult pre-roll bumpers","Rabiya Khan","C2622616","AD-1954


Adult ad bumpers not appearing on PRD env","AD-1954","","","","[Roku] 5/2 GD CUJs","R106504","P0","GQA-2733, GQA-2131, GQA-2574","Approved P0","Roku Ultra","R106676","BEAM Pre- and Post-Roll Playback","1","","Failed","Rabiya Khan","5/4/2023 8:49 AM","Regression","1.0.0.38"
"T28886479","Adult mid-roll bumpers","Rabiya Khan","C2624446","AD-1954


Adult ad bumpers not appearing on PRD env","AD-1954","","","","[Roku] 5/2 GD CUJs","R106504","P0","GQA-2733, GQA-2697, GQA-2131, GQA-2574","Approved P0","Roku Ultra","R106676","BEAM Pre- and Post-Roll Playback","1","","Failed","Rabiya Khan","5/4/2023 8:50 AM","Regression","1.0.0.38"
"T28886457","Verify Autoplay Episodes behaviour when option sets to <AutoPlaySetting>","pranali_nikam","C2605627","","","","","","[Roku] 5/2 GD CUJs","R106504","P0","GQA-2271","Approved P0","Roku Ultra","R106676","Playback Settings","1","","Passed","pranali_nikam","5/4/2023 8:08 AM","Regression","1.0.0.38"
"T28886460","Verify interactions that  trigger the chrome to be shown","Prateek Madival","C2611049","https://github.com/wbd-streaming/gqa-automation/actions/runs/4880158027","","","","","[Roku] 5/2 GD CUJs","R106504","P0","GQA-2301","Approved P0","Roku Ultra","R106676","VOD Timeline, Playback Controls & Transport Controls","1","","Automated Passed","Prateek Madival","5/4/2023 7:14 AM","Regression",""
"T28886461","Verify that user can pause any content","Prateek Madival","C2611056","https://github.com/wbd-streaming/gqa-automation/actions/runs/4880158027","","","","","[Roku] 5/2 GD CUJs","R106504","P0","GQA-2301","Approved P0","Roku Ultra","R106676","VOD Timeline, Playback Controls & Transport Controls","1","","Automated Passed","Prateek Madival","5/4/2023 7:10 AM","Regression",""
"T28886462","Verify timeline indicators are displayed","Snehi Maniktala","C2611059"," ![](index.php?/attachments/get/517172a2-0c3b-480b-8931-de0509b15b12)  ![](index.php?/attachments/get/9ee862df-1555-4ff0-99f0-b1746fdb022a) ","","","","","[Roku] 5/2 GD CUJs","R106504","P0","GQA-2301","Approved P0","Roku Ultra","R106676","VOD Timeline, Playback Controls & Transport Controls","1","","Passed","Snehi Maniktala","5/4/2023 5:02 AM","Regression",""
"T28886469","Verify user can use scrubbing to FF/Back video","Prateek Madival","C2617219","https://github.com/wbd-streaming/gqa-automation/actions/runs/4880158027","","","","","[Roku] 5/2 GD CUJs","R106504","P0","GQA-2301","Approved P0","Roku Ultra","R106676","VOD Timeline, Playback Controls & Transport Controls","1","","Automated Passed","Prateek Madival","5/4/2023 7:10 AM","Regression",""
"T28886465","Verify cold start audio and text menu settings for adult profile with device CC settings set to ON","Snehi Maniktala","C2612525"," ![](index.php?/attachments/get/973d03a9-efb4-4aa8-b88f-245b1b4032c8) ","","","","","[Roku] 5/2 GD CUJs","R106504","P0","GQA-2316","Approved P0","Roku Ultra","R106676","Audio and text menu","1","","Passed","Snehi Maniktala","5/4/2023 5:05 AM","Regression",""
"T28886467","Verify cold start audio and text menu settings for kids profile","Snehi Maniktala","C2614810"," ![](index.php?/attachments/get/016e07ee-ab0d-4c85-9e26-dc3844cbf0e8)  ![](index.php?/attachments/get/263c9aef-eb5e-46d0-b88b-29c0cdbe4336) ","","","","","[Roku] 5/2 GD CUJs","R106504","P0","GQA-2316","Approved P0","Roku Ultra","R106676","Audio and text menu","1","","Passed","Snehi Maniktala","5/4/2023 9:34 AM","Regression",""
"T28886472","Verify More episodes button is only available on episodic content","Prateek Madival","C2621760","https://github.com/wbd-streaming/gqa-automation/actions/runs/4880158027","","","","","[Roku] 5/2 GD CUJs","R106504","P0","GQA-2261","Approved P0","Roku Ultra","R106676","More Episodes","1","","Automated Passed","Prateek Madival","5/4/2023 7:10 AM","Regression",""
"T28886473","Verify “More Episodes” is a persistent part of the player chrome","Prateek Madival","C2621762","https://github.com/wbd-streaming/gqa-automation/actions/runs/4880158027","","","","","[Roku] 5/2 GD CUJs","R106504","P0","GQA-2261","Approved P0","Roku Ultra","R106676","More Episodes","1","","Automated Passed","Prateek Madival","5/4/2023 7:10 AM","Regression",""
"T28886478","Verify R&A is <displayed> for <content type>","Prateek Madival","C2622785","https://github.com/wbd-streaming/gqa-automation/actions/runs/4880158027","","","","","[Roku] 5/2 GD CUJs","R106504","P0","GQA-1807","Approved P0","Roku Ultra","R106676","Ratings & Advisories Overlay","1","","Automated Passed","Prateek Madival","5/4/2023 7:11 AM","Regression",""
"T28886476","Rating and Advisories do not display over pre-roll","Prateek Madival","C2622771","https://github.com/wbd-streaming/gqa-automation/actions/runs/4880158027","","","","","[Roku] 5/2 GD CUJs","R106504","P0","GCX-3958, GQA-2254","Approved P0","Roku Ultra","R106676","Ratings & Advisories Overlay","1","","Automated Passed","Prateek Madival","5/4/2023 7:11 AM","Regression",""
"T28886477","R&A should display during intro","Snehi Maniktala","C2622774","","GCX-23416","","","","[Roku] 5/2 GD CUJs","R106504","P0","GQA-1807","Approved P0","Roku Ultra","R106676","Ratings & Advisories Overlay","1","","Failed","Snehi Maniktala","5/4/2023 5:06 AM","Regression",""
"T28886449","Authenticated user can get search results","Prateek Madival","C2478647","https://github.com/wbd-streaming/gqa-automation/actions/runs/4880158027","","","","","[Roku] 5/2 GD CUJs","R106504","P0","GQA-2100, GQA-2175, GQA-2165, GQA-2102, GQA-2174","Approved P0","Roku Ultra","R106676","Search Core","1","","Automated Passed","Prateek Madival","5/4/2023 7:08 AM","Regression",""
"T28886450","Authenticated user on a kid’s profile can get search results","Prateek Madival","C2478648","https://github.com/wbd-streaming/gqa-automation/actions/runs/4880158027","","","","","[Roku] 5/2 GD CUJs","R106504","P0","GQA-2639, GQA-2737, GQA-2618","Approved P0","Roku Ultra","R106676","Search Core","1","","Automated Passed","Prateek Madival","5/4/2023 7:09 AM","Regression",""
"T28886474","User can see different type of content in the End Card recommendations","Snehi Maniktala","C2622545","","","","","","[Roku] 5/2 GD CUJs","R106504","P0","GQA-2804","Approved P0","Roku Ultra","R106676","Human / Machine : ML for End Card","1","","Passed","Snehi Maniktala","5/4/2023 9:40 AM","Regression",""
"T28886445","Standard profile user-Validate Account page","Prateek Madival","C2478614","https://github.com/wbd-streaming/gqa-automation/actions/runs/4880158027","","","","","[Roku] 5/2 GD CUJs","R106504","P0","GQA-2006","Approved P0","Roku Ultra","R106676","Account Page","1","","Automated Passed","Prateek Madival","5/4/2023 7:08 AM","Regression",""
"T28886446","Kids profile user-Validate Account page","Prateek Madival","C2478615","https://github.com/wbd-streaming/gqa-automation/actions/runs/4880158027","","","","","[Roku] 5/2 GD CUJs","R106504","P0","GQA-2006","Approved P0","Roku Ultra","R106676","Account Page","1","","Automated Passed","Prateek Madival","5/4/2023 7:08 AM","Regression",""
"T28886480","Standard Profile Creation","Prateek Madival","C2653506","https://github.com/wbd-streaming/gqa-automation/actions/runs/4880158027","","","","","[Roku] 5/2 GD CUJs","R106504","P0","GQA-2069, GQA-2248, GQA-2064","Approved P0","Roku Ultra","R106676","User Profiles","1","","Automated Passed","Prateek Madival","5/4/2023 7:11 AM","Regression",""
"T28886481","Kids Profile Creation and Validation of content","pranali_nikam","C2653507","","","","","","[Roku] 5/2 GD CUJs","R106504","P0","GQA-2274","Approved P0","Roku Ultra","R106676","User Profiles","1","","Passed","pranali_nikam","5/4/2023 5:34 AM","Regression","1.0.0.38"
"T28886482","PIN Validation","Prateek Madival","C2653508","https://github.com/wbd-streaming/gqa-automation/actions/runs/4880158027","","","","","[Roku] 5/2 GD CUJs","R106504","P0","GQA-2788, GQA-2805","Approved P0","Roku Ultra","R106676","User Profiles","1","","Automated Passed","Prateek Madival","5/4/2023 7:11 AM","Regression",""



"ID","Title","Assigned To","Case ID","Comment","Defects","Elapsed","Forecast","In Progress","Plan","Plan ID","Priority","References","Run","Run Configuration","Run ID","Section","Section Depth","Section Description","Status","Tested By","Tested On","Type","Version"
"T28875899","Profile Creation with Inline Errors","Mohamed Khaliq","C2623125","","","","","","[Roku] 5/2 GD CUJs","R106504","P2","GQA-2064","P1 and P2","Roku 4k TV/Ultra/Express/Stick","R106505","User Profiles","0","","Passed","Prateek Madival","5/3/2023 1:35 AM","Regression",""
"T28875900","Profile Creation - Name Persists on Another Device","Rabiya Khan","C2623126","","","","","","[Roku] 5/2 GD CUJs","R106504","P2","GQA-2064","P1 and P2","Roku 4k TV/Ultra/Express/Stick","R106505","User Profiles","0","","Passed","Rabiya Khan","5/5/2023 4:18 AM","Regression","1.0.0.38"
"T28875361","Deletion of a user profile","Rabiya Khan","C2478625","","","","","","[Roku] 5/2 GD CUJs","R106504","P1","GQA-2062","P1 and P2","Roku 4k TV/Ultra/Express/Stick","R106505","User Profiles","0","","Passed","Rabiya Khan","5/5/2023 4:21 AM","Regression","1.0.0.38"
"T28875371","Edit User Profile - Name field","Mohamed Khaliq","C2479433","","","","","","[Roku] 5/2 GD CUJs","R106504","P2","GQA-2070","P1 and P2","Roku 4k TV/Ultra/Express/Stick","R106505","User Profiles","0","","Passed","Mohamed Khaliq","5/5/2023 5:56 AM","Regression","1.0.0.38"
"T28875410","Edit User Profile with Special Characters","Mohamed Khaliq","C2480323","","","","","","[Roku] 5/2 GD CUJs","R106504","P2","GQA-2070","P1 and P2","Roku 4k TV/Ultra/Express/Stick","R106505","User Profiles","0","","Passed","Mohamed Khaliq","5/5/2023 6:13 AM","Regression","1.0.0.38"
