"T29505046","Movie CDP - Cold Start state metadata","","C2621706","Passed on tablet","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2786","Critical User Journey","Android Phone","R109480","Movie Detail Page","1","","Passed","Nathan Sloat","5/24/2023 6:50 PM","Regression",""
"T29505047","Movie CDP - In Progress state metadata","","C2621707","Passed on tablet","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2764","Critical User Journey","Android Phone","R109480","Movie Detail Page","1","","Passed","Nathan Sloat","5/24/2023 6:50 PM","Regression",""
"T29505048","Movie CDP - Completed Watching state metadata","","C2621708","Passed on tablet","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2783","Critical User Journey","Android Phone","R109480","Movie Detail Page","1","","Passed","Nathan Sloat","5/24/2023 6:50 PM","Regression",""
"T29504966","Age Rating and Content Descriptors in the video player","","C2482556","Passed on tablet","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-1807","Critical User Journey","Android Phone","R109480","Age Rating & Content Descriptors","0","","Passed","Nathan Sloat","5/24/2023 6:51 PM","Regression",""
"T29504967","Age Rating and Content Descriptors  on the playlist page","","C2482557","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-1807","Critical User Journey","Android Phone","R109480","Age Rating & Content Descriptors","0","","Passed","Nirupama Venkataraman","5/23/2023 4:46 PM","Regression",""
"T29504965","Authenticated user is able to skip intros","","C2482424","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-15063, GQA-14529, GQA-1887, GQA-1861, GQA-1824, GQA-1820, GQA-1584, GQA-1398, GQA-1557, GQA-1975","Critical User Journey","Android Phone","R109480","Core playback","1","","Passed","Nathan Sloat","5/24/2023 7:05 PM","Regression",""
"T29504973","Authenticated User - Validate Player Controls on VOD/Standalone Contents","","C2605380","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-15063, GQA-14529, GQA-1887, GQA-1861, GQA-1824, GQA-1820, GQA-1584, GQA-1398, GQA-1557, GQA-1975","Critical User Journey","Android Phone","R109480","Core playback","1","","Passed","Nathan Sloat","5/24/2023 7:05 PM","Regression",""
"T29504968","Authenticated User - Ad Pods can't be skipped","","C2482568","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2061","Critical User Journey","Android Phone","R109480","Ads Playback","1","","Passed","Nirupama Venkataraman","5/23/2023 4:11 PM","Regression",""
"T29504970","Authenticated User - Exit and Restart Player during Ad Playback","","C2484042","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2061","Critical User Journey","Android Phone","R109480","Ads Playback","1","","Passed","Nirupama Venkataraman","5/23/2023 8:14 PM","Regression",""
"T29504974","Authenticated User - Rewind over previously viewed ad break <Action>","","C2605622","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2061","Critical User Journey","Android Phone","R109480","Ads Playback","1","","Passed","Nirupama Venkataraman","5/23/2023 8:17 PM","Regression",""
"T29504975","Authenticated User - Fast forward past multiple ad breaks","","C2605623","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2061","Critical User Journey","Android Phone","R109480","Ads Playback","1","","Passed","Nirupama Venkataraman","5/23/2023 8:19 PM","Regression",""
"T29504976","Authenticated User - Volume controls during ad playback","","C2605635","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2061","Critical User Journey","Android Phone","R109480","Ads Playback","1","","Passed","Nirupama Venkataraman","5/23/2023 8:36 PM","Regression",""
"T29505026","Kids Profile User- Kids bumper and VO during TV-Y","","C2621447","No ads on kids profile

","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2628","Critical User Journey","Android Phone","R109480","Kids Ads Experience","2","","Remove from Run","Nathan Sloat","5/24/2023 7:03 PM","Regression",""
"T29505028","Kids Profile User - No Rewind or Fast-forward during Kids bumper","","C2621465","No ads on kids profile

","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2628","Critical User Journey","Android Phone","R109480","Kids Ads Experience","2","","Remove from Run","Nathan Sloat","5/24/2023 7:03 PM","Regression",""
"T29505076","Pause video - ad should not display immediately after user pauses video","","C2622799","This tc is descoped for launch based on the comment here - https://wbdstreaming.atlassian.net/browse/GQA-2582?focusedCommentId=177711

","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
iPad
iPhone","P1","GQA-2582","Critical User Journey","Android Phone","R109480","Pause Ads","2","The feature has been set to post-launch

AD-327","Remove from Run","Lakshmi Chokkalingam","5/24/2023 1:22 AM","Regression",""
"T29505080","Validate that the Ad lite user interrupts the Pause Ad with a voice command","","C2622903","voice command is n/a for mobile","","","","","Launch_Day_300Mins","R109464","Fire TV
Roku
Android TV
tvOS
DirecTV","P1","GQA-1857","Critical User Journey","Android Phone","R109480","Pause Ads","2","The feature has been set to post-launch

AD-327","Remove from Run","Nirupama Venkataraman","5/23/2023 8:40 PM","Regression",""
"T29504995","User can watch content with Beam Promo pre- and post-rolls","","C2614913","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2005","Critical User Journey","Android Phone","R109480","BEAM Pre- and Post-Roll Playback","1","","Passed","Nirupama Venkataraman","5/23/2023 9:03 PM","Regression",""
"T29505003","Selecting assets of a video <quality> plays them at <quality>","","C2617470","","","","","","Launch_Day_300Mins","R109464","Fire TV
iOS
Android
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
STB
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2104, GQA-14754, GQA-2547","Critical User Journey","Android Phone","R109480","Content Formats & AV Components","1","https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/162857401/PLAY-28+Content+Formats+AV+Components+Test+Plan","Passed","Abinaya Ayyappasamy","5/23/2023 10:59 AM","Regression",""
"T29505004","Selecting assets of audio <quality> plays them at <quality>","","C2617471","","","","","","Launch_Day_300Mins","R109464","Fire TV
iOS
Android
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
STB
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2104","Critical User Journey","Android Phone","R109480","Content Formats & AV Components","1","https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/162857401/PLAY-28+Content+Formats+AV+Components+Test+Plan","Passed","Nathan Sloat","5/24/2023 6:32 PM","Regression",""
"T29505055","Verify Incremental Fulfill","","C2622170","Dub cards are descoped. checked for other options.
Asset Tested: Clone High","","","","","Launch_Day_300Mins","R109464","Fire TV
iOS
Android
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
STB
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","PLAY-54","Critical User Journey","Android Phone","R109480","Content Formats & AV Components","1","https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/162857401/PLAY-28+Content+Formats+AV+Components+Test+Plan","Passed","Abinaya Ayyappasamy","5/23/2023 10:59 AM","Regression","1.0.1.8"
"T29504955","User can select Up Next timer with Autoplay on and credits of <CreditLength>","Abinaya Ayyappasamy","C2480288","","GCX-24885","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2303, GQA-2072, GQA-2595, GQA-2131","Critical User Journey","Android Phone","R109480","Up Next","2","","Failed","Abinaya Ayyappasamy","5/23/2023 6:39 AM","Regression",""
"T29504954","User can ignore Up Next timer with Autoplay on and credits of <CreditLength>","Abinaya Ayyappasamy","C2480287","","GCX-24885","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2303, GQA-2072","Critical User Journey","Android Phone","R109480","Up Next","2","","Failed","Abinaya Ayyappasamy","5/23/2023 6:38 AM","Regression",""
"T29505016","User can cancel 1st and ignore 2nd Up Next timer with Autoplay on and Long credits","Abinaya Ayyappasamy","C2621145","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2303, GQA-2072","Critical User Journey","Android Phone","R109480","Up Next","2","","Passed","Abinaya Ayyappasamy","5/23/2023 8:10 AM","Regression","1.0.0.104"
"T29505021","User can cancel 1st and 2nd Up Next timers with Autoplay on and Long credits","Abinaya Ayyappasamy","C2621173","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2303, GQA-2072","Critical User Journey","Android Phone","R109480","Up Next","2","","Passed","Abinaya Ayyappasamy","5/23/2023 8:01 AM","Regression","1.0.0.104"
"T29505018","User can cancel Up Next timer with Autoplay on and Short credits","Abinaya Ayyappasamy","C2621154","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2303, GQA-2072","Critical User Journey","Android Phone","R109480","Up Next","2","","Passed","Abinaya Ayyappasamy","5/23/2023 8:11 AM","Regression","1.0.0.104"
"T29505019","User can select Up Next button with Autoplay off and credits of <CreditLength>","Abinaya Ayyappasamy","C2621155","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2303, GQA-2072","Critical User Journey","Android Phone","R109480","Up Next","2","","Passed","Abinaya Ayyappasamy","5/23/2023 8:12 AM","Regression","1.0.0.104"
"T29504956","User can ignore 1st and select 2nd Up Next button with Autoplay off and Long credits","Abinaya Ayyappasamy","C2480289","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2303, GQA-2072","Critical User Journey","Android Phone","R109480","Up Next","2","","Passed","Abinaya Ayyappasamy","5/23/2023 6:42 AM","Regression","1.0.0.104"
"T29505017","User can ignore 1st and cancel 2nd Up Next button with Autoplay off and Long credits","Abinaya Ayyappasamy","C2621151","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2303, GQA-2072","Critical User Journey","Android Phone","R109480","Up Next","2","","Passed","Abinaya Ayyappasamy","5/23/2023 8:10 AM","Regression","1.0.0.104"
"T29505024","User can ignore Up Next button with Autoplay off and Short credits","Abinaya Ayyappasamy","C2621324","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2303, GQA-2072","Critical User Journey","Android Phone","R109480","Up Next","2","","Passed","Abinaya Ayyappasamy","5/23/2023 7:38 AM","Regression","1.0.0.104"
"T29505031","User can pause and resume content after Up Next component appears","Abinaya Ayyappasamy","C2621537","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2303, GQA-2072","Critical User Journey","Android Phone","R109480","Up Next","2","","Passed","Abinaya Ayyappasamy","5/23/2023 7:26 AM","Regression","1.0.0.104"
"T29504964","User can see Up Next component even when content is rewinded","Abinaya Ayyappasamy","C2482421","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2303, GQA-2072","Critical User Journey","Android Phone","R109480","Up Next","2","","Passed","Abinaya Ayyappasamy","5/23/2023 7:00 AM","Regression","1.0.0.104"
"T29505032","User can scrub/ff into Up Next timer","Abinaya Ayyappasamy","C2621588","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2303, GQA-2072","Critical User Journey","Android Phone","R109480","Up Next","2","","Passed","Abinaya Ayyappasamy","5/23/2023 7:24 AM","Regression","1.0.0.104"
"T29505030","User can dismiss timer and bring back Up Next component","Abinaya Ayyappasamy","C2621491","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2303, GQA-2072","Critical User Journey","Android Phone","R109480","Up Next","2","","Passed","Abinaya Ayyappasamy","5/23/2023 7:36 AM","Regression","1.0.0.104"
"T29505081","Apple TV App Support (Up Next)","","C2623127","N/A","","","","","Launch_Day_300Mins","R109464","tvOS","P1","GQA-2324","Critical User Journey","Android Phone","R109480","UpNext - Apple TV App Support","2","","Remove from Run","Nathan Sloat","5/19/2023 4:43 PM","Regression",""
"T29505001","User can see specified text positioning in <TextType>","Abinaya Ayyappasamy","C2617254","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
STB
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2681, GQA-2596","Critical User Journey","Android Phone","R109480","Text Display & Formating (Subtitles, CC)","1","","Passed","Abinaya Ayyappasamy","5/23/2023 8:09 AM","Regression","1.0.0.104"
"T29505043","Concurrent stream limit","Abinaya Ayyappasamy","C2621679","","PLAY-11635","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2339","Critical User Journey","Android Phone","R109480","Error messaging","2","Video Start Restricted - Error Messaging - Concurrent stream limit, Geo-Restriction, Parental Controls, Live Blackouts","Failed","Abinaya Ayyappasamy","5/23/2023 6:24 AM","Regression",""
"T29504977","Verify that settings persist across profiles","Abinaya Ayyappasamy","C2606056","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2271","Critical User Journey","Android Phone","R109480","Playback Settings","2","","Passed","Abinaya Ayyappasamy","5/23/2023 7:03 AM","Regression","1.0.0.104"
"T29504985","Verify user action trigger the chrome to be hidden","Abinaya Ayyappasamy","C2611050","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2301","Critical User Journey","Android Phone","R109480","VOD Timeline, Playback Controls & Transport Controls","2","","Passed","Abinaya Ayyappasamy","5/23/2023 7:04 AM","Regression","1.0.0.104"
"T29504986","Verify video state when user enters the player","Abinaya Ayyappasamy","C2611051","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2301","Critical User Journey","Android Phone","R109480","VOD Timeline, Playback Controls & Transport Controls","2","","Passed","Abinaya Ayyappasamy","5/23/2023 7:17 AM","Regression","1.0.0.104"
